ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,String/1/Message,String/1/_value,String/1/_role
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In OVFHelper.java,com.cloud.agent.api.storage.OVFHelper,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,In class com.cloud.agent.api.storage.OVFHelper,com.cloud.agent.api.storage.OVFHelper,true,com.cloud.agent.api.storage.OVFHelper,156,158,0,112,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,In method com.cloud.agent.api.storage.OVFHelper.getOVFPropertiesXmlString(String),com.cloud.agent.api.storage.OVFHelper,getOVFPropertiesXmlString,(Ljava/lang/String;)Ljava/util/List;,false,true,At OVFHelper.java:[line 157],com.cloud.agent.api.storage.OVFHelper,true,157,157,23,23,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,,,,,,,,,,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),,XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,3f215393dc678eef12a3ed2158288568,0,0,611,,,
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In OVFHelper.java,com.cloud.agent.api.storage.OVFHelper,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,In class com.cloud.agent.api.storage.OVFHelper,com.cloud.agent.api.storage.OVFHelper,true,com.cloud.agent.api.storage.OVFHelper,162,262,0,2112,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,In method com.cloud.agent.api.storage.OVFHelper.getOVFVolumeInfo(String),com.cloud.agent.api.storage.OVFHelper,getOVFVolumeInfo,(Ljava/lang/String;)Ljava/util/List;,false,true,At OVFHelper.java:[line 170],com.cloud.agent.api.storage.OVFHelper,true,170,170,55,55,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,,,,,,,,,,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),,XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,ff9ceacf5f6f88c4decee89ba56eefe4,0,0,611,,,
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In OVFHelper.java,com.cloud.agent.api.storage.OVFHelper,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,In class com.cloud.agent.api.storage.OVFHelper,com.cloud.agent.api.storage.OVFHelper,true,com.cloud.agent.api.storage.OVFHelper,335,396,0,1342,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,"In method com.cloud.agent.api.storage.OVFHelper.rewriteOVFFile(String, String, String)",com.cloud.agent.api.storage.OVFHelper,rewriteOVFFile,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,true,At OVFHelper.java:[line 335],com.cloud.agent.api.storage.OVFHelper,true,335,335,14,14,OVFHelper.java,com/cloud/agent/api/storage/OVFHelper.java,java/com/cloud/agent/api/storage/OVFHelper.java,,,,,,,,,,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),,XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,afa87ea7fef93246620690ccc083777d,0,0,611,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In BaseCmd.java,org.apache.cloudstack.api.BaseCmd,BaseCmd.java,org/apache/cloudstack/api/BaseCmd.java,java/org/apache/cloudstack/api/BaseCmd.java,In class org.apache.cloudstack.api.BaseCmd,org.apache.cloudstack.api.BaseCmd,true,org.apache.cloudstack.api.BaseCmd,317,344,0,515,BaseCmd.java,org/apache/cloudstack/api/BaseCmd.java,java/org/apache/cloudstack/api/BaseCmd.java,In method org.apache.cloudstack.api.BaseCmd.getParamFields(),org.apache.cloudstack.api.BaseCmd,getParamFields,()Ljava/util/List;,false,true,At BaseCmd.java:[line 340],org.apache.cloudstack.api.BaseCmd,true,340,340,189,189,BaseCmd.java,org/apache/cloudstack/api/BaseCmd.java,java/org/apache/cloudstack/api/BaseCmd.java,At BaseCmd.java:[line 340],org.apache.cloudstack.api.BaseCmd,340,340,186,186,BaseCmd.java,org/apache/cloudstack/api/BaseCmd.java,java/org/apache/cloudstack/api/BaseCmd.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,52cc60297c59ca7203765667ccb7ca80,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In DeleteCounterCmd.java,org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,DeleteCounterCmd.java,org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,java/org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,In class org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,true,org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,55,70,0,265,DeleteCounterCmd.java,org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,java/org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,In method org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd.execute(),org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,execute,()V,false,true,At DeleteCounterCmd.java:[line 67],org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,true,67,67,96,96,DeleteCounterCmd.java,org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,java/org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,At DeleteCounterCmd.java:[line 67],org.apache.cloudstack.api.command.admin.autoscale.DeleteCounterCmd,67,67,93,93,DeleteCounterCmd.java,org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,java/org/apache/cloudstack/api/command/admin/autoscale/DeleteCounterCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,18e0419fd6b89dc8681c60288edd0701,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In RevokeTemplateDirectDownloadCertificateCmd.java,org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,RevokeTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,In class org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,true,org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,75,87,0,286,RevokeTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,In method org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd.execute(),org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,execute,()V,false,true,At RevokeTemplateDirectDownloadCertificateCmd.java:[line 80],org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,true,80,80,79,79,RevokeTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,At RevokeTemplateDirectDownloadCertificateCmd.java:[line 80],org.apache.cloudstack.api.command.admin.direct.download.RevokeTemplateDirectDownloadCertificateCmd,80,80,76,76,RevokeTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/RevokeTemplateDirectDownloadCertificateCmd.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,681098d13246c8459824c0df259b3ecb,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UploadTemplateDirectDownloadCertificateCmd.java,org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,UploadTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,In class org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,true,org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,71,84,0,268,UploadTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,In method org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd.execute(),org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,execute,()V,false,true,At UploadTemplateDirectDownloadCertificateCmd.java:[line 76],org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,true,76,76,55,55,UploadTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,At UploadTemplateDirectDownloadCertificateCmd.java:[line 76],org.apache.cloudstack.api.command.admin.direct.download.UploadTemplateDirectDownloadCertificateCmd,76,76,52,52,UploadTemplateDirectDownloadCertificateCmd.java,org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,java/org/apache/cloudstack/api/command/admin/direct/download/UploadTemplateDirectDownloadCertificateCmd.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1a7ff50b197298083d0cf4eda7d1c56d,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In UpdateHostCmd.java,org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,UpdateHostCmd.java,org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,java/org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,In class org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,true,org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,118,129,0,306,UpdateHostCmd.java,org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,java/org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,In method org.apache.cloudstack.api.command.admin.host.UpdateHostCmd.execute(),org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,execute,()V,false,true,At UpdateHostCmd.java:[line 126],org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,true,126,126,95,95,UpdateHostCmd.java,org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,java/org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,At UpdateHostCmd.java:[line 126],org.apache.cloudstack.api.command.admin.host.UpdateHostCmd,126,126,91,91,UpdateHostCmd.java,org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,java/org/apache/cloudstack/api/command/admin/host/UpdateHostCmd.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d16d9bbd2ae5beec1a18e52f5a83b9c5,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In DeleteManagementNetworkIpRangeCmd.java,org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,DeleteManagementNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,In class org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,true,org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,114,127,0,330,DeleteManagementNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,In method org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd.execute(),org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,execute,()V,false,true,At DeleteManagementNetworkIpRangeCmd.java:[line 124],org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,true,124,124,131,131,DeleteManagementNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,At DeleteManagementNetworkIpRangeCmd.java:[line 124],org.apache.cloudstack.api.command.admin.network.DeleteManagementNetworkIpRangeCmd,124,124,127,127,DeleteManagementNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteManagementNetworkIpRangeCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,fc0d9f1d4b1ce64d6f2eb69f3f836691,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In DeleteStorageNetworkIpRangeCmd.java,org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,DeleteStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,In class org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,true,org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,77,84,0,186,DeleteStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,In method org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd.execute(),org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,execute,()V,false,true,At DeleteStorageNetworkIpRangeCmd.java:[line 81],org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,true,81,81,57,57,DeleteStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,At DeleteStorageNetworkIpRangeCmd.java:[line 81],org.apache.cloudstack.api.command.admin.network.DeleteStorageNetworkIpRangeCmd,81,81,53,53,DeleteStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/DeleteStorageNetworkIpRangeCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7983724a7db8c6ab9c1d80969adefe45,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In ListStorageNetworkIpRangeCmd.java,org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,ListStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,In class org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,true,org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,91,105,0,430,ListStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,In method org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd.execute(),org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,execute,()V,false,true,At ListStorageNetworkIpRangeCmd.java:[line 102],org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,true,102,102,159,159,ListStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,At ListStorageNetworkIpRangeCmd.java:[line 102],org.apache.cloudstack.api.command.admin.network.ListStorageNetworkIpRangeCmd,102,102,156,156,ListStorageNetworkIpRangeCmd.java,org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/network/ListStorageNetworkIpRangeCmd.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b8ef487bf3add1a795b7277c07fcd5,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In RegisterTemplateCmdByAdmin.java,org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin,RegisterTemplateCmdByAdmin.java,org/apache/cloudstack/api/command/admin/template/RegisterTemplateCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/template/RegisterTemplateCmdByAdmin.java,In class org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin,org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin,true,org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin,43,60,0,302,RegisterTemplateCmdByAdmin.java,org/apache/cloudstack/api/command/admin/template/RegisterTemplateCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/template/RegisterTemplateCmdByAdmin.java,In method org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin.execute(),org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin,execute,()V,false,true,At RegisterTemplateCmdByAdmin.java:[line 57],org.apache.cloudstack.api.command.admin.template.RegisterTemplateCmdByAdmin,true,57,57,88,88,RegisterTemplateCmdByAdmin.java,org/apache/cloudstack/api/command/admin/template/RegisterTemplateCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/template/RegisterTemplateCmdByAdmin.java,,,,,,,,,,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b252a88cafeb1fd3e0099d3fcbd5c2ab,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In CreateVlanIpRangeCmd.java,org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd,CreateVlanIpRangeCmd.java,org/apache/cloudstack/api/command/admin/vlan/CreateVlanIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/vlan/CreateVlanIpRangeCmd.java,In class org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd,org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd,true,org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd,226,241,0,286,CreateVlanIpRangeCmd.java,org/apache/cloudstack/api/command/admin/vlan/CreateVlanIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/vlan/CreateVlanIpRangeCmd.java,In method org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd.execute(),org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd,execute,()V,false,true,At CreateVlanIpRangeCmd.java:[line 238],org.apache.cloudstack.api.command.admin.vlan.CreateVlanIpRangeCmd,true,238,238,88,88,CreateVlanIpRangeCmd.java,org/apache/cloudstack/api/command/admin/vlan/CreateVlanIpRangeCmd.java,java/org/apache/cloudstack/api/command/admin/vlan/CreateVlanIpRangeCmd.java,,,,,,,,,,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9ec9d7a9bd6e883cbd329b3c6d9d262e,0,0,117,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DeployVMCmdByAdmin.java,org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,In class org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,true,org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,64,96,0,528,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,In method org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin.execute(),org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,execute,()V,false,true,At DeployVMCmdByAdmin.java:[line 81],org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,true,81,81,140,140,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,,,,,,,,,,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a74ac8a3e1f5fa36a510ed298ad0bf7a,0,1,117,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DeployVMCmdByAdmin.java,org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,In class org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,true,org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,64,96,0,528,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,In method org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin.execute(),org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,execute,()V,false,true,At DeployVMCmdByAdmin.java:[line 82],org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,true,82,82,151,151,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,At DeployVMCmdByAdmin.java:[line 82],org.apache.cloudstack.api.command.admin.vm.DeployVMCmdByAdmin,82,82,147,147,DeployVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/DeployVMCmdByAdmin.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a74ac8a3e1f5fa36a510ed298ad0bf7a,1,1,117,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In StartVMCmdByAdmin.java,org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,StartVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,In class org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,true,org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,48,80,0,556,StartVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,In method org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin.execute(),org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,execute,()V,false,true,At StartVMCmdByAdmin.java:[line 76],org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,true,76,76,234,234,StartVMCmdByAdmin.java,org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,java/org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,,,,,,,,,,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,23d1eb406b0aec3019e7eb1d55289c12,0,1,117,,,
