"name-pr","version","name","loc","wmc","dit","cbo","rfc","lcom","bug","fields","Methods","NOSI","Returns","Loops","ComparisonsQty","TryCatchQty","ParenthExpsQty","StrLitQty","NumQty","MathOperQty","VarQty","MaxNesting","Lambdas","WordsQty","Modifiers","Assignments","SubClassQty","AnonymousClassQty","FinalFields","DefaultFields","PrivateFields","ProtectedFields","PublicFields","StaticFields","SyncFields","AbstractMethods","DefaultMethods","FinalMethods","SyncMethods","PrivateMethods","ProtectedMethods","PublicMethods"
"alluxio","v2.0.1","alluxio.resource.DynamicResourcePool","401","35","1","11","48","33","no","10","15","2","12","4","3","10","0","10","4","7","20","5","1","191","1025","21","2","0","7","0","9","1","0","1","0","4","0","0","0","5","4","6"
"alluxio","v2.0.1","alluxio.client.cli.fsadmin.command.GetBlockInfoCommandIntegrationTest","30","3","2","4","13","3","yes","0","3","2","0","0","0","0","0","14","7","3","8","0","0","44","17","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.client.fs.UfsSyncIntegrationTest","444","60","2","24","99","0","no","17","35","12","3","7","8","7","2","92","71","14","109","2","1","173","1","131","0","0","13","0","15","0","2","13","0","0","0","0","0","8","0","27"
"alluxio","v2.0.1","alluxio.testutils.LocalAlluxioClusterResource","199","8","1","9","14","7","no","5","6","0","4","1","1","0","0","1","0","0","5","1","0","176","17","6","2","1","3","0","5","0","0","0","0","0","0","0","0","1","0","5"
"alluxio","v2.0.1","alluxio.master.MasterHealthCheckClient","216","9","2","10","14","0","yes","6","2","2","3","1","0","1","0","4","2","1","11","5","0","147","1","13","3","0","1","0","6","0","0","1","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.client.cli.fs.command.CheckConsistencyCommandIntegrationTest","85","6","2","6","34","10","no","0","5","1","0","1","0","0","0","57","15","6","14","1","1","69","1","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.client.fs.FileSystemMasterIntegrationTest","945","74","2","34","102","0","no","16","57","21","2","12","1","9","0","195","84","16","171","3","1","267","1","171","4","0","8","0","9","0","7","11","0","0","0","1","0","1","0","56"
"alluxio","v2.0.1","alluxio.fuse.AlluxioFuseFileSystemTest","336","31","1","33","95","0","no","7","29","19","3","1","0","1","2","84","78","19","105","2","4","171","1","111","0","0","2","0","6","0","1","2","0","0","0","0","0","2","0","27"
"alluxio","v2.0.1","alluxio.master.block.BlockMasterWorkerServiceHandler","76","6","2","22","42","0","yes","2","6","3","6","0","0","0","0","11","0","0","32","1","11","74","17","24","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","6"
"alluxio","v2.0.1","alluxio.client.fs.ReadOnlyMountIntegrationTest","229","34","2","12","47","0","no","8","16","0","0","0","0","18","0","43","4","10","30","1","0","89","1","42","0","0","4","0","7","0","1","4","0","0","0","0","0","0","0","16"
"alluxio","v2.0.1","alluxio.master.PrimarySelectorClient","210","30","2","13","49","3","no","9","11","4","4","1","7","5","2","16","2","7","15","3","0","135","17","19","0","0","6","0","9","0","0","2","0","0","0","0","0","3","0","8"
"alluxio","v2.0.1","alluxio.fuse.AlluxioFuse","89","13","1","14","37","3","yes","1","3","4","3","1","1","3","0","23","2","3","22","4","0","108","17","23","0","0","1","0","1","0","0","1","0","0","0","0","0","2","0","1"
"alluxio","v2.0.1","alluxio.cli.ConfigurationDocGenerator","156","26","1","8","31","4","yes","4","4","5","2","4","3","4","0","57","6","8","26","3","1","96","17","41","0","0","4","0","3","0","1","4","0","0","0","0","0","1","0","3"
"alluxio","v2.0.1","alluxio.security.authentication.ImpersonationAuthenticator","73","19","1","3","17","0","yes","5","2","3","4","2","7","1","0","12","2","3","11","4","0","84","17","12","0","0","4","0","5","0","0","2","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.ProcessUtils","73","10","1","2","15","8","yes","1","5","6","0","0","1","3","0","10","3","4","2","2","1","87","17","3","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","4"
"alluxio","v2.0.1","alluxio.metrics.MetricsSystemTest","75","5","1","5","17","4","no","2","5","0","0","0","0","0","0","23","7","0","23","0","0","58","17","23","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","5"
"alluxio","v2.0.1","alluxio.server.ft.journal.ufs.UfsConfigurationJournalTest","30","3","1","12","29","0","yes","3","2","0","0","1","0","1","0","8","0","0","10","2","0","54","1","10","0","0","1","0","2","0","1","1","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.cli.job.JobShell","37","6","2","7","14","6","no","2","4","2","2","0","0","1","0","2","2","0","5","1","0","51","17","5","0","0","2","0","2","0","0","2","0","0","0","0","0","0","2","2"
"alluxio","v2.0.1","alluxio.master.journal.AsyncJournalWriter","243","28","1","12","37","0","no","11","7","3","3","5","2","5","2","3","4","1","19","4","0","179","17","23","2","0","8","0","11","0","0","0","0","0","0","0","0","1","2","4"
"alluxio","v2.0.1","alluxio.client.cli.fs.GetConfTest","96","10","1","11","32","15","no","2","10","1","2","0","0","1","0","68","13","2","12","1","2","69","17","17","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","8"
"alluxio","v2.0.1","alluxio.underfs.local.LocalUnderFileSystemTest","159","19","1","13","44","0","yes","5","19","1","2","0","0","0","0","2","2","1","50","0","0","73","1","50","0","0","0","0","3","0","2","1","0","0","0","0","0","2","0","17"
"alluxio","v2.0.1","alluxio.grpc.FileSystemMasterProto","403","5","1","7","7","4","no","189","4","92","1","0","0","0","0","536","94","1","191","0","0","77","17","190","0","1","188","188","1","0","0","189","0","0","0","0","0","1","0","3"
"alluxio","v2.0.1","alluxio.worker.block.meta.StorageTierViewTest","68","8","1","9","17","0","no","6","7","0","0","1","0","0","0","0","2","0","10","1","0","66","1","10","0","0","1","0","4","0","2","1","0","0","0","0","0","0","0","7"
"alluxio","v2.0.1","alluxio.cli.fs.command.PinCommand","50","10","2","6","13","21","no","0","7","4","4","1","0","0","0","12","4","3","7","2","0","76","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6"
"alluxio","v2.0.1","alluxio.worker.block.BlockLockManager","352","47","1","12","51","0","no","8","13","1","15","9","18","12","0","14","5","3","45","4","0","188","17","48","1","1","8","0","7","0","1","3","0","0","0","0","0","4","0","9"
"alluxio","v2.0.1","alluxio.underfs.hdfs.activesync.SupportedHdfsActiveSyncProvider","268","45","1","13","60","0","no","17","12","8","13","6","5","6","5","20","10","16","43","4","1","157","1","61","0","0","9","0","17","0","0","1","0","0","0","0","0","5","0","7"
"alluxio","v2.0.1","alluxio.worker.block.meta.StorageTierTest","109","9","1","10","20","0","yes","19","9","0","0","0","0","0","0","9","21","6","26","0","0","91","1","28","0","0","10","0","17","0","2","10","0","0","0","1","0","0","0","9"
"alluxio","v2.0.1","alluxio.security.authentication.SaslStreamServerDriver","140","22","1","10","25","0","no","8","7","1","0","0","4","4","0","12","2","0","10","3","0","99","1","17","0","0","2","0","8","0","0","2","0","0","0","0","0","1","0","6"
"alluxio","v2.0.1","alluxio.util.CommonUtils","518","75","1","17","94","697","no","4","38","21","37","11","12","5","6","17","17","16","43","5","4","440","17","41","0","2","4","0","3","0","1","4","0","0","0","0","0","1","0","37"
"alluxio","v2.0.1","alluxio.master.MockMaster","40","12","1","8","2","60","no","1","12","0","6","0","0","0","0","2","0","0","1","0","0","34","17","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12"
"alluxio","v2.0.1","alluxio.underfs.s3a.S3AUnderFileSystem","377","59","2","39","95","36","no","10","21","10","27","3","6","8","0","17","8","8","44","3","1","227","1","50","2","0","10","0","10","0","0","4","0","0","0","0","0","3","11","7"
"alluxio","v2.0.1","alluxio.underfs.s3a.S3AUnderFileSystemFactoryTest","15","1","1","3","4","0","no","0","1","0","0","0","0","0","0","3","0","0","4","0","0","18","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.master.PollingMasterInquireClient","127","15","1","14","23","0","no","5","8","1","5","2","2","2","0","5","3","0","10","2","1","103","1","14","1","0","5","0","5","0","0","1","0","0","0","0","0","2","0","6"
"alluxio","v2.0.1","alluxio.security.authentication.plain.SaslServerHandlerPlain","26","4","2","9","6","3","no","1","3","2","1","0","0","0","0","0","0","0","3","0","0","34","1","4","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.server.tieredstore.TierPromoteIntegrationTest","50","5","2","16","27","0","no","6","4","1","1","1","1","0","0","6","9","2","16","1","0","63","1","17","0","0","3","0","4","0","2","4","0","0","0","1","0","0","0","4"
"alluxio","v2.0.1","alluxio.util.executor.ControllableSchedulerTest","69","4","1","3","12","6","yes","0","4","0","0","0","0","0","0","0","18","4","13","0","0","44","1","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.client.fs.FreeAndDeleteIntegrationTest","65","5","2","15","42","0","no","7","3","1","0","1","0","1","0","2","15","2","17","1","0","102","17","20","0","0","3","0","5","0","2","4","0","0","0","1","0","0","0","3"
"alluxio","v2.0.1","alluxio.client.fs.FileSystemContextReinitIntegrationTest","134","21","2","13","45","59","no","9","18","0","0","0","0","2","0","2","1","0","12","2","0","87","17","12","0","0","3","0","7","0","2","4","0","0","0","0","0","11","0","7"
"alluxio","v2.0.1","alluxio.master.file.meta.LockedInodePath","369","64","1","17","47","7","no","6","30","4","24","1","16","1","1","2","18","13","24","4","0","243","1","37","0","0","5","0","2","4","0","0","0","0","0","0","0","5","0","25"
"alluxio","v2.0.1","alluxio.client.fuse.FuseFileSystemIntegrationTest","229","30","1","14","66","0","no","9","20","9","8","1","0","8","0","79","14","32","51","4","2","135","1","52","0","0","2","0","8","0","1","9","0","0","0","0","0","5","0","15"
"alluxio","v2.0.1","alluxio.fuse.AlluxioFuseUtils","170","31","1","4","23","53","no","1","11","6","27","0","0","4","0","32","2","4","9","2","0","110","17","11","0","0","1","0","1","0","0","1","0","0","0","0","0","3","0","8"
"alluxio","v2.0.1","alluxio.underfs.s3a.S3AUtilsTest","77","11","1","6","6","0","yes","5","11","0","0","0","0","0","0","3","21","0","11","0","0","41","17","11","0","0","3","0","5","0","0","3","0","0","0","0","0","0","0","11"
"alluxio","v2.0.1","alluxio.client.cli.JournalToolTest","136","22","2","22","70","2","no","6","12","8","3","6","1","2","1","59","16","7","25","2","3","114","1","24","0","0","2","0","4","0","2","1","0","0","0","0","0","6","0","6"
"alluxio","v2.0.1","alluxio.client.rest.BlockMasterClientRestApiTest","38","4","2","11","29","4","no","2","4","1","0","0","0","0","0","7","3","0","12","0","0","47","17","15","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.master.file.FileSystemMasterTest","1610","171","1","46","203","0","no","35","118","109","9","26","1","27","5","336","161","48","268","1","0","396","17","317","0","1","16","0","29","0","6","18","0","0","0","0","0","17","0","101"
"alluxio","v2.0.1","alluxio.underfs.hdfs.HdfsUnderFileSystem","514","104","2","43","110","786","yes","8","44","11","46","10","7","16","4","42","14","9","80","6","0","254","1","97","0","1","7","0","8","0","0","5","0","0","0","0","0","5","0","39"
"alluxio","v2.0.1","alluxio.worker.AlluxioJobWorkerRestServiceHandler","48","7","1","14","18","1","no","4","3","0","3","1","1","0","0","7","0","0","9","3","1","74","17","10","0","0","4","0","1","0","3","3","0","0","0","0","0","1","0","2"
"alluxio","v2.0.1","alluxio.client.fs.MultiUfsMountIntegrationTest","258","14","2","18","51","0","no","25","14","0","0","0","0","2","0","62","0","4","90","1","0","122","17","92","0","0","8","0","23","0","2","8","0","0","0","0","0","0","0","14"
"alluxio","v2.0.1","alluxio.client.cli.fs.command.PinCommandIntegrationTest","80","3","2","6","28","3","no","1","3","2","0","0","0","0","0","23","23","2","11","0","0","97","17","13","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.wire.SyncPointInfo","78","11","1","7","7","0","yes","2","5","0","4","0","0","0","0","0","0","0","5","0","0","58","1","11","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.master.file.meta.SimpleInodeLockList","237","45","1","9","41","95","no","8","30","3","14","0","7","0","0","29","3","4","25","3","0","127","1","33","0","0","4","0","8","0","0","3","0","0","0","0","0","11","0","19"
"alluxio","v2.0.1","alluxio.cli.fsadmin.pathconf.AddCommand","59","12","2","11","29","32","no","2","9","3","7","1","0","0","0","11","4","4","6","3","0","71","17","6","0","0","2","0","1","0","1","2","0","0","0","0","0","0","0","9"
"alluxio","v2.0.1","alluxio.hadoop.HdfsFileInputStream","114","30","2","10","17","6","no","4","13","0","8","1","7","2","0","3","8","3","9","2","0","86","1","11","0","0","3","0","4","0","0","1","0","0","0","0","0","0","0","13"
"alluxio","v2.0.1","alluxio.master.file.meta.SimpleInodeLockListTest","226","23","2","8","33","0","no","2","21","12","0","2","0","0","0","0","9","0","4","1","0","57","1","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","21"
"alluxio","v2.0.1","alluxio.client.fs.ImpersonationIntegrationTest","130","23","2","17","27","0","no","11","19","0","1","0","0","4","0","35","8","4","26","1","0","75","17","26","1","0","10","0","10","0","1","10","0","0","0","0","0","2","0","17"
"alluxio","v2.0.1","alluxio.master.journal.ufs.UfsJournalGarbageCollector","92","18","1","7","30","0","yes","5","5","2","3","3","1","3","0","6","5","4","11","2","0","97","16","13","0","0","4","0","5","0","0","1","0","0","2","0","0","2","0","1"
"alluxio","v2.0.1","alluxio.master.file.meta.LockedInodePathTest","434","31","2","8","52","0","yes","1","30","27","1","0","1","0","0","39","15","0","16","1","0","70","1","43","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","29"
"alluxio","v2.0.1","alluxio.util.io.ByteIOUtilsTest","56","10","1","3","9","0","yes","1","4","0","0","6","0","0","0","0","44","0","10","2","0","22","17","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.underfs.web.WebUnderFileSystemFactory","18","3","1","6","2","3","yes","0","3","0","2","0","1","0","1","1","0","0","0","0","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.master.metastore.caching.CachingInodeStoreMockedBackingStoreTest","210","44","1","15","67","0","no","6","21","9","2","22","0","0","1","13","109","30","52","3","2","120","1","52","0","0","3","0","5","0","1","3","0","0","0","0","0","2","0","19"
"alluxio","v2.0.1","alluxio.underfs.swift.SwiftUnderFileSystemFactory","38","8","1","8","8","6","no","1","4","1","4","0","1","1","0","2","0","0","2","2","0","46","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","3"
"alluxio","v2.0.1","alluxio.underfs.wasb.WasbUnderFileSystemFactory","18","3","1","5","3","3","yes","0","3","0","2","0","2","0","0","1","0","0","0","0","0","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.security.authorization.ModeParserTest","115","11","1","4","11","25","no","1","11","0","0","0","0","0","0","31","0","0","6","0","0","34","17","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","11"
"alluxio","v2.0.1","alluxio.retry.ExponentialBackoffRetryTest","43","2","2","3","3","0","yes","0","1","0","0","1","0","0","0","1","4","1","4","1","0","46","17","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.client.block.stream.GrpcBlockingStreamTest","261","29","1","18","46","0","yes","11","19","14","2","6","0","4","0","2","11","5","28","2","11","119","17","27","0","0","5","0","10","0","1","5","0","0","0","0","0","0","0","19"
"alluxio","v2.0.1","alluxio.collections.IndexedSetConcurrencyTest","354","35","7","18","23","0","yes","10","7","8","0","28","0","0","0","0","66","12","54","1","0","150","1","72","8","2","7","0","10","0","0","5","0","0","0","0","0","1","0","6"
"alluxio","v2.0.1","alluxio.client.fs.FileOutStreamAsyncWriteJobIntegrationTest","406","26","2","12","59","0","no","5","23","0","1","0","0","3","0","3","11","0","51","1","0","115","17","62","0","0","3","0","4","0","1","4","0","0","0","0","0","3","0","20"
"alluxio","v2.0.1","alluxio.wire.AlluxioWorkerInfoTest","64","8","1","6","32","6","yes","0","4","1","1","4","0","0","0","0","16","0","23","2","0","41","17","23","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2"
"alluxio","v2.0.1","alluxio.master.file.FileSystemMasterWorkerServiceHandler","36","5","2","18","23","0","yes","2","5","0","0","0","0","0","0","9","0","0","10","0","4","50","17","10","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.client.block.policy.DeterministicHashPolicyTest","45","7","1","7","20","0","yes","3","4","0","0","3","0","0","0","5","28","9","13","1","0","39","17","14","0","0","2","0","3","0","0","2","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.SystemErrRuleTest","22","1","1","3","3","0","yes","3","1","0","0","0","0","0","0","0","0","0","3","0","0","33","1","3","0","1","2","0","3","0","0","2","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.security.authorization.AclActionsTest","112","5","1","2","11","10","yes","0","5","0","0","0","0","0","0","0","2","0","8","0","0","22","1","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.uri.MultiPartSchemeURI","70","15","2","7","10","0","no","2","7","0","10","0","5","0","0","1","1","1","5","1","0","72","17","6","0","0","2","0","2","0","0","1","0","0","0","0","0","1","1","5"
"alluxio","v2.0.1","alluxio.client.block.policy.DeterministicHashPolicy","60","13","1","8","28","0","yes","3","5","1","6","2","2","0","2","1","2","3","14","3","1","119","17","13","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.cli.validation.HadoopConfigurationFileParser","56","8","1","6","16","1","yes","0","2","1","5","1","1","2","0","7","3","0","9","2","0","57","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"alluxio","v2.0.1","alluxio.underfs.options.OpenOptionsTest","27","4","1","5","5","3","yes","0","3","0","0","1","0","0","0","0","5","0","3","1","0","19","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.master.file.meta.LazyUfsBlockLocationCache","52","7","1","10","17","0","yes","4","4","0","4","0","2","2","0","1","0","0","9","2","0","62","1","10","0","0","2","0","4","0","0","2","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.grpc.MetricType","85","14","1","4","10","32","no","7","9","5","12","0","1","0","0","1","13","0","7","1","0","0","1","7","-1","1","7","0","3","0","4","6","0","0","0","4","0","1","0","8"
"alluxio","v2.0.1","alluxio.testutils.IntegrationTestUtils","126","16","1","12","33","45","no","0","10","4","5","1","1","5","0","14","4","5","7","3","4","125","17","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9"
"alluxio","v2.0.1","alluxio.grpc.TtlAction","67","12","1","4","10","32","no","5","9","5","10","0","1","0","0","1","7","0","5","1","0","0","1","5","-1","1","5","0","3","0","2","4","0","0","0","4","0","1","0","8"
"alluxio","v2.0.1","alluxio.web.WebServer","106","13","1","11","26","0","no","6","8","2","3","2","1","2","0","8","4","4","11","1","0","89","1025","11","0","0","6","0","5","1","0","1","0","0","0","0","0","0","0","8"
"alluxio","v2.0.1","alluxio.metrics.sink.MetricsServlet","46","6","1","10","4","15","no","3","6","0","2","0","0","0","0","2","0","0","4","0","0","68","1","4","0","1","1","0","3","0","0","1","0","0","0","0","0","1","0","5"
"alluxio","v2.0.1","alluxio.test.util.ConcurrencyUtils","47","4","1","0","12","1","yes","0","2","2","0","1","0","2","0","4","2","3","6","4","1","75","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"alluxio","v2.0.1","alluxio.SystemOutRuleTest","22","1","1","3","3","0","no","3","1","0","0","0","0","0","0","0","0","0","3","0","0","33","1","3","0","1","2","0","3","0","0","2","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.grpc.MetricsHeartbeatPRequestOrBuilder","15","3","1","3","0","3","yes","0","3","0","0","0","0","0","0","0","0","0","0","-1","0","12","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"alluxio","v2.0.1","alluxio.util.HFSUtilsTest","57","8","1","1","2","28","yes","0","8","0","0","0","0","0","0","16","8","0","24","0","0","23","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"alluxio","v2.0.1","alluxio.grpc.RenamePOptionsOrBuilder","23","5","1","3","0","10","no","0","5","0","0","0","0","0","0","0","0","0","0","-1","0","14","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"alluxio","v2.0.1","alluxio.cli.RunOperation","107","8","2","9","15","3","yes","9","3","4","3","3","0","2","1","20","8","3","13","2","0","91","1","12","1","0","2","0","9","0","0","1","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.metrics.MetricsConfigTest","46","3","1","3","10","0","yes","1","3","0","0","0","0","0","0","24","4","0","8","0","0","33","17","8","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","3"
"alluxio","v2.0.1","alluxio.util.FormatUtilsTest","218","20","1","3","19","36","yes","0","9","14","0","11","0","0","0","106","168","146","18","1","0","61","17","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"alluxio","v2.0.1","alluxio.util.WaitForOptionsTest","24","3","1","2","8","3","yes","0","3","0","0","0","0","0","0","0","0","0","5","0","0","19","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.retry.CountingRetryTest","20","2","1","2","3","0","yes","0","1","0","0","1","0","0","0","0","5","2","3","1","0","23","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.util.io.BufferUtilsTest","266","29","1","4","28","55","yes","0","11","26","0","17","0","1","2","1","196","7","47","2","0","108","17","48","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"alluxio","v2.0.1","alluxio.AlluxioTestDirectory","64","11","1","2","23","6","yes","3","4","8","4","0","0","1","1","6","1","5","7","2","2","98","17","6","0","0","3","0","2","0","1","3","0","0","0","0","0","3","0","1"
"alluxio","v2.0.1","alluxio.worker.block.evictor.EvictorTestUtils","144","24","1","8","32","10","yes","0","5","6","7","11","3","0","1","3","4","7","21","2","0","146","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.underfs.options.DeleteOptionsTest","28","3","1","4","5","3","yes","0","3","0","0","0","0","0","0","0","0","0","3","0","0","20","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.hadoop.HadoopConfigurationUtilsTest","44","3","1","4","15","0","yes","5","3","0","0","0","0","0","0","8","0","0","9","0","0","40","17","12","0","0","4","0","5","0","0","4","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.retry.TimeoutRetryTest","25","2","1","2","5","0","yes","0","1","2","0","1","0","0","2","0","6","3","6","1","0","17","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.1","alluxio.master.block.BlockIdTest","46","5","1","1","6","0","yes","1","5","0","0","0","0","0","0","0","32","3","1","0","0","46","17","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","5"
"alluxio","v2.0.1","alluxio.master.file.BlockDeletionContext","26","2","1","0","1","1","yes","0","2","0","0","0","0","0","0","0","0","0","0","0","0","33","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"alluxio","v2.0.1","alluxio.client.block.policy.RoundRobinPolicyTest","44","4","1","7","18","4","yes","1","4","0","0","0","0","0","0","4","12","4","10","0","0","52","17","10","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","4"
"alluxio","v2.0.1","alluxio.underfs.options.ListOptionsTest","28","3","1","4","5","3","yes","0","3","0","0","0","0","0","0","0","0","0","3","0","0","20","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"alluxio","v2.0.1","alluxio.underfs.FingerprintTest","80","6","1","6","17","0","yes","1","6","3","0","0","0","0","0","4","30","0","41","0","0","58","17","42","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6"
